"","origin_ID","dest_ID","ID","Prediction","date"
"91","US, FL","US, OR","US, FL-US, OR",88,2020-03-31
"92","US, FL","US, OR","US, FL-US, OR",79,2020-04-01
"93","US, FL","US, OR","US, FL-US, OR",70,2020-04-02
"94","US, FL","US, OR","US, FL-US, OR",61,2020-04-03
"95","US, FL","US, OR","US, FL-US, OR",53,2020-04-04
"96","US, FL","US, OR","US, FL-US, OR",45,2020-04-05
"97","US, FL","US, OR","US, FL-US, OR",37,2020-04-06
"98","US, FL","US, OR","US, FL-US, OR",30,2020-04-07
"99","US, FL","US, OR","US, FL-US, OR",24,2020-04-08
"100","US, FL","US, OR","US, FL-US, OR",17,2020-04-09
"101","US, FL","US, OR","US, FL-US, OR",11,2020-04-10
"102","US, FL","US, OR","US, FL-US, OR",6,2020-04-11
"103","US, FL","US, OR","US, FL-US, OR",1,2020-04-12
"104","US, FL","US, OR","US, FL-US, OR",0,2020-04-13
"105","US, FL","US, OR","US, FL-US, OR",0,2020-04-14
"106","US, FL","US, OR","US, FL-US, OR",0,2020-04-15
"107","US, FL","US, OR","US, FL-US, OR",0,2020-04-16
"108","US, FL","US, OR","US, FL-US, OR",0,2020-04-17
"109","US, FL","US, OR","US, FL-US, OR",0,2020-04-18
"110","US, FL","US, OR","US, FL-US, OR",0,2020-04-19
"111","US, FL","US, OR","US, FL-US, OR",0,2020-04-20
"112","US, FL","US, OR","US, FL-US, OR",0,2020-04-21
"113","US, FL","US, OR","US, FL-US, OR",0,2020-04-22
"114","US, FL","US, OR","US, FL-US, OR",0,2020-04-23
"115","US, FL","US, OR","US, FL-US, OR",0,2020-04-24
"116","US, FL","US, OR","US, FL-US, OR",0,2020-04-25
"117","US, FL","US, OR","US, FL-US, OR",0,2020-04-26
"118","US, FL","US, OR","US, FL-US, OR",0,2020-04-27
"119","US, FL","US, OR","US, FL-US, OR",0,2020-04-28
"120","US, FL","US, OR","US, FL-US, OR",0,2020-04-29
"121","US, FL","US, OR","US, FL-US, OR",0,2020-04-30
"122","US, FL","US, OR","US, FL-US, OR",0,2020-05-01
"123","US, FL","US, OR","US, FL-US, OR",0,2020-05-02
"124","US, FL","US, OR","US, FL-US, OR",0,2020-05-03
"125","US, FL","US, OR","US, FL-US, OR",0,2020-05-04
"126","US, FL","US, OR","US, FL-US, OR",0,2020-05-05
"127","US, FL","US, OR","US, FL-US, OR",0,2020-05-06
"128","US, FL","US, OR","US, FL-US, OR",0,2020-05-07
"129","US, FL","US, OR","US, FL-US, OR",0,2020-05-08
"130","US, FL","US, OR","US, FL-US, OR",0,2020-05-09
"131","US, FL","US, OR","US, FL-US, OR",0,2020-05-10
"132","US, FL","US, OR","US, FL-US, OR",1,2020-05-11
"133","US, FL","US, OR","US, FL-US, OR",3,2020-05-12
"134","US, FL","US, OR","US, FL-US, OR",4,2020-05-13
"135","US, FL","US, OR","US, FL-US, OR",5,2020-05-14
"136","US, FL","US, OR","US, FL-US, OR",7,2020-05-15
"137","US, FL","US, OR","US, FL-US, OR",8,2020-05-16
"138","US, FL","US, OR","US, FL-US, OR",9,2020-05-17
"139","US, FL","US, OR","US, FL-US, OR",10,2020-05-18
"140","US, FL","US, OR","US, FL-US, OR",11,2020-05-19
"141","US, FL","US, OR","US, FL-US, OR",12,2020-05-20
"142","US, FL","US, OR","US, FL-US, OR",13,2020-05-21
"143","US, FL","US, OR","US, FL-US, OR",13,2020-05-22
"144","US, FL","US, OR","US, FL-US, OR",14,2020-05-23
"145","US, FL","US, OR","US, FL-US, OR",14,2020-05-24
"146","US, FL","US, OR","US, FL-US, OR",15,2020-05-25
"147","US, FL","US, OR","US, FL-US, OR",15,2020-05-26
"148","US, FL","US, OR","US, FL-US, OR",16,2020-05-27
"149","US, FL","US, OR","US, FL-US, OR",16,2020-05-28
"150","US, FL","US, OR","US, FL-US, OR",16,2020-05-29
"151","US, FL","US, OR","US, FL-US, OR",16,2020-05-30
"152","US, FL","US, OR","US, FL-US, OR",16,2020-05-31
"153","US, FL","US, OR","US, FL-US, OR",15,2020-06-01
"154","US, FL","US, OR","US, FL-US, OR",15,2020-06-02
"155","US, FL","US, OR","US, FL-US, OR",15,2020-06-03
"156","US, FL","US, OR","US, FL-US, OR",15,2020-06-04
"157","US, FL","US, OR","US, FL-US, OR",15,2020-06-05
"158","US, FL","US, OR","US, FL-US, OR",14,2020-06-06
"159","US, FL","US, OR","US, FL-US, OR",14,2020-06-07
"160","US, FL","US, OR","US, FL-US, OR",14,2020-06-08
"161","US, FL","US, OR","US, FL-US, OR",13,2020-06-09
"162","US, FL","US, OR","US, FL-US, OR",13,2020-06-10
"163","US, FL","US, OR","US, FL-US, OR",12,2020-06-11
"164","US, FL","US, OR","US, FL-US, OR",12,2020-06-12
"165","US, FL","US, OR","US, FL-US, OR",11,2020-06-13
"166","US, FL","US, OR","US, FL-US, OR",11,2020-06-14
"167","US, FL","US, OR","US, FL-US, OR",10,2020-06-15
"168","US, FL","US, OR","US, FL-US, OR",10,2020-06-16
"169","US, FL","US, OR","US, FL-US, OR",9,2020-06-17
"170","US, FL","US, OR","US, FL-US, OR",9,2020-06-18
"171","US, FL","US, OR","US, FL-US, OR",8,2020-06-19
"172","US, FL","US, OR","US, FL-US, OR",7,2020-06-20
"173","US, FL","US, OR","US, FL-US, OR",7,2020-06-21
"174","US, FL","US, OR","US, FL-US, OR",6,2020-06-22
"175","US, FL","US, OR","US, FL-US, OR",5,2020-06-23
"176","US, FL","US, OR","US, FL-US, OR",4,2020-06-24
"177","US, FL","US, OR","US, FL-US, OR",4,2020-06-25
"178","US, FL","US, OR","US, FL-US, OR",3,2020-06-26
"179","US, FL","US, OR","US, FL-US, OR",2,2020-06-27
"180","US, FL","US, OR","US, FL-US, OR",1,2020-06-28
"181","US, FL","US, OR","US, FL-US, OR",0,2020-06-29
"182","US, FL","US, OR","US, FL-US, OR",0,2020-06-30
"183","US, FL","US, OR","US, FL-US, OR",0,2020-07-01
"184","US, FL","US, OR","US, FL-US, OR",0,2020-07-02
"185","US, FL","US, OR","US, FL-US, OR",0,2020-07-03
"186","US, FL","US, OR","US, FL-US, OR",0,2020-07-04
"187","US, FL","US, OR","US, FL-US, OR",0,2020-07-05
"188","US, FL","US, OR","US, FL-US, OR",0,2020-07-06
"189","US, FL","US, OR","US, FL-US, OR",0,2020-07-07
"190","US, FL","US, OR","US, FL-US, OR",0,2020-07-08
"191","US, FL","US, OR","US, FL-US, OR",0,2020-07-09
"192","US, FL","US, OR","US, FL-US, OR",0,2020-07-10
"193","US, FL","US, OR","US, FL-US, OR",0,2020-07-11
"194","US, FL","US, OR","US, FL-US, OR",0,2020-07-12
"195","US, FL","US, OR","US, FL-US, OR",0,2020-07-13
"196","US, FL","US, OR","US, FL-US, OR",0,2020-07-14
"197","US, FL","US, OR","US, FL-US, OR",0,2020-07-15
"198","US, FL","US, OR","US, FL-US, OR",0,2020-07-16
"199","US, FL","US, OR","US, FL-US, OR",0,2020-07-17
"200","US, FL","US, OR","US, FL-US, OR",0,2020-07-18
"201","US, FL","US, OR","US, FL-US, OR",0,2020-07-19
"202","US, FL","US, OR","US, FL-US, OR",0,2020-07-20
"203","US, FL","US, OR","US, FL-US, OR",0,2020-07-21
"204","US, FL","US, OR","US, FL-US, OR",1,2020-07-22
"205","US, FL","US, OR","US, FL-US, OR",2,2020-07-23
"206","US, FL","US, OR","US, FL-US, OR",3,2020-07-24
"207","US, FL","US, OR","US, FL-US, OR",4,2020-07-25
"208","US, FL","US, OR","US, FL-US, OR",6,2020-07-26
"209","US, FL","US, OR","US, FL-US, OR",8,2020-07-27
"210","US, FL","US, OR","US, FL-US, OR",9,2020-07-28
"211","US, FL","US, OR","US, FL-US, OR",11,2020-07-29
"212","US, FL","US, OR","US, FL-US, OR",13,2020-07-30
"213","US, FL","US, OR","US, FL-US, OR",15,2020-07-31
"214","US, FL","US, OR","US, FL-US, OR",17,2020-08-01
"215","US, FL","US, OR","US, FL-US, OR",19,2020-08-02
"216","US, FL","US, OR","US, FL-US, OR",20,2020-08-03
"217","US, FL","US, OR","US, FL-US, OR",22,2020-08-04
"218","US, FL","US, OR","US, FL-US, OR",24,2020-08-05
"219","US, FL","US, OR","US, FL-US, OR",25,2020-08-06
"220","US, FL","US, OR","US, FL-US, OR",26,2020-08-07
"221","US, FL","US, OR","US, FL-US, OR",27,2020-08-08
"222","US, FL","US, OR","US, FL-US, OR",28,2020-08-09
"223","US, FL","US, OR","US, FL-US, OR",29,2020-08-10
"224","US, FL","US, OR","US, FL-US, OR",30,2020-08-11
"225","US, FL","US, OR","US, FL-US, OR",31,2020-08-12
"226","US, FL","US, OR","US, FL-US, OR",31,2020-08-13
"227","US, FL","US, OR","US, FL-US, OR",32,2020-08-14
"228","US, FL","US, OR","US, FL-US, OR",32,2020-08-15
"229","US, FL","US, OR","US, FL-US, OR",32,2020-08-16
"230","US, FL","US, OR","US, FL-US, OR",32,2020-08-17
"231","US, FL","US, OR","US, FL-US, OR",32,2020-08-18
"232","US, FL","US, OR","US, FL-US, OR",31,2020-08-19
"233","US, FL","US, OR","US, FL-US, OR",31,2020-08-20
"234","US, FL","US, OR","US, FL-US, OR",30,2020-08-21
"235","US, FL","US, OR","US, FL-US, OR",30,2020-08-22
"236","US, FL","US, OR","US, FL-US, OR",29,2020-08-23
"237","US, FL","US, OR","US, FL-US, OR",28,2020-08-24
"238","US, FL","US, OR","US, FL-US, OR",27,2020-08-25
"239","US, FL","US, OR","US, FL-US, OR",26,2020-08-26
"240","US, FL","US, OR","US, FL-US, OR",24,2020-08-27
"241","US, FL","US, OR","US, FL-US, OR",23,2020-08-28
"242","US, FL","US, OR","US, FL-US, OR",21,2020-08-29
"243","US, FL","US, OR","US, FL-US, OR",20,2020-08-30
"244","US, FL","US, OR","US, FL-US, OR",18,2020-08-31
"245","US, FL","US, OR","US, FL-US, OR",16,2020-09-01
"246","US, FL","US, OR","US, FL-US, OR",14,2020-09-02
"247","US, FL","US, OR","US, FL-US, OR",12,2020-09-03
"248","US, FL","US, OR","US, FL-US, OR",10,2020-09-04
"249","US, FL","US, OR","US, FL-US, OR",9,2020-09-05
"250","US, FL","US, OR","US, FL-US, OR",7,2020-09-06
"251","US, FL","US, OR","US, FL-US, OR",6,2020-09-07
"252","US, FL","US, OR","US, FL-US, OR",4,2020-09-08
"253","US, FL","US, OR","US, FL-US, OR",3,2020-09-09
"254","US, FL","US, OR","US, FL-US, OR",2,2020-09-10
"255","US, FL","US, OR","US, FL-US, OR",1,2020-09-11
"256","US, FL","US, OR","US, FL-US, OR",0,2020-09-12
"257","US, FL","US, OR","US, FL-US, OR",0,2020-09-13
"258","US, FL","US, OR","US, FL-US, OR",0,2020-09-14
"259","US, FL","US, OR","US, FL-US, OR",0,2020-09-15
"260","US, FL","US, OR","US, FL-US, OR",0,2020-09-16
"261","US, FL","US, OR","US, FL-US, OR",0,2020-09-17
"262","US, FL","US, OR","US, FL-US, OR",0,2020-09-18
"263","US, FL","US, OR","US, FL-US, OR",0,2020-09-19
"264","US, FL","US, OR","US, FL-US, OR",0,2020-09-20
"265","US, FL","US, OR","US, FL-US, OR",0,2020-09-21
"266","US, FL","US, OR","US, FL-US, OR",0,2020-09-22
"267","US, FL","US, OR","US, FL-US, OR",0,2020-09-23
"268","US, FL","US, OR","US, FL-US, OR",0,2020-09-24
"269","US, FL","US, OR","US, FL-US, OR",0,2020-09-25
"270","US, FL","US, OR","US, FL-US, OR",0,2020-09-26
"271","US, FL","US, OR","US, FL-US, OR",0,2020-09-27
"272","US, FL","US, OR","US, FL-US, OR",0,2020-09-28
"273","US, FL","US, OR","US, FL-US, OR",0,2020-09-29
"274","US, FL","US, OR","US, FL-US, OR",0,2020-09-30
"275","US, FL","US, OR","US, FL-US, OR",0,2020-10-01
"276","US, FL","US, OR","US, FL-US, OR",0,2020-10-02
"277","US, FL","US, OR","US, FL-US, OR",0,2020-10-03
"278","US, FL","US, OR","US, FL-US, OR",0,2020-10-04
"279","US, FL","US, OR","US, FL-US, OR",0,2020-10-05
"280","US, FL","US, OR","US, FL-US, OR",0,2020-10-06
"281","US, FL","US, OR","US, FL-US, OR",0,2020-10-07
"282","US, FL","US, OR","US, FL-US, OR",0,2020-10-08
"283","US, FL","US, OR","US, FL-US, OR",0,2020-10-09
"284","US, FL","US, OR","US, FL-US, OR",0,2020-10-10
"285","US, FL","US, OR","US, FL-US, OR",0,2020-10-11
"286","US, FL","US, OR","US, FL-US, OR",0,2020-10-12
"287","US, FL","US, OR","US, FL-US, OR",0,2020-10-13
"288","US, FL","US, OR","US, FL-US, OR",0,2020-10-14
"289","US, FL","US, OR","US, FL-US, OR",0,2020-10-15
"290","US, FL","US, OR","US, FL-US, OR",0,2020-10-16
"291","US, FL","US, OR","US, FL-US, OR",0,2020-10-17
"292","US, FL","US, OR","US, FL-US, OR",1,2020-10-18
"293","US, FL","US, OR","US, FL-US, OR",1,2020-10-19
"294","US, FL","US, OR","US, FL-US, OR",1,2020-10-20
"295","US, FL","US, OR","US, FL-US, OR",1,2020-10-21
"296","US, FL","US, OR","US, FL-US, OR",1,2020-10-22
"297","US, FL","US, OR","US, FL-US, OR",1,2020-10-23
"298","US, FL","US, OR","US, FL-US, OR",2,2020-10-24
"299","US, FL","US, OR","US, FL-US, OR",2,2020-10-25
"300","US, FL","US, OR","US, FL-US, OR",2,2020-10-26
"301","US, FL","US, OR","US, FL-US, OR",2,2020-10-27
"302","US, FL","US, OR","US, FL-US, OR",2,2020-10-28
"303","US, FL","US, OR","US, FL-US, OR",2,2020-10-29
"304","US, FL","US, OR","US, FL-US, OR",2,2020-10-30
"305","US, FL","US, OR","US, FL-US, OR",2,2020-10-31
"306","US, FL","US, PA","US, FL-US, PA",10701,2020-01-01
"307","US, FL","US, PA","US, FL-US, PA",10703,2020-01-02
"308","US, FL","US, PA","US, FL-US, PA",10708,2020-01-03
"309","US, FL","US, PA","US, FL-US, PA",10716,2020-01-04
"310","US, FL","US, PA","US, FL-US, PA",10726,2020-01-05
"311","US, FL","US, PA","US, FL-US, PA",10739,2020-01-06
"312","US, FL","US, PA","US, FL-US, PA",10754,2020-01-07
"313","US, FL","US, PA","US, FL-US, PA",10772,2020-01-08
"314","US, FL","US, PA","US, FL-US, PA",10792,2020-01-09
"315","US, FL","US, PA","US, FL-US, PA",10815,2020-01-10
"316","US, FL","US, PA","US, FL-US, PA",10840,2020-01-11
"317","US, FL","US, PA","US, FL-US, PA",10868,2020-01-12
"318","US, FL","US, PA","US, FL-US, PA",10898,2020-01-13
"319","US, FL","US, PA","US, FL-US, PA",10931,2020-01-14
"320","US, FL","US, PA","US, FL-US, PA",10966,2020-01-15
"321","US, FL","US, PA","US, FL-US, PA",11004,2020-01-16
"322","US, FL","US, PA","US, FL-US, PA",11044,2020-01-17
"323","US, FL","US, PA","US, FL-US, PA",11087,2020-01-18
"324","US, FL","US, PA","US, FL-US, PA",11133,2020-01-19
"325","US, FL","US, PA","US, FL-US, PA",11181,2020-01-20
"326","US, FL","US, PA","US, FL-US, PA",11231,2020-01-21
"327","US, FL","US, PA","US, FL-US, PA",11284,2020-01-22
"328","US, FL","US, PA","US, FL-US, PA",11340,2020-01-23
"329","US, FL","US, PA","US, FL-US, PA",11398,2020-01-24
"330","US, FL","US, PA","US, FL-US, PA",11458,2020-01-25
"331","US, FL","US, PA","US, FL-US, PA",11521,2020-01-26
"332","US, FL","US, PA","US, FL-US, PA",11587,2020-01-27
"333","US, FL","US, PA","US, FL-US, PA",11655,2020-01-28
"334","US, FL","US, PA","US, FL-US, PA",11726,2020-01-29
"335","US, FL","US, PA","US, FL-US, PA",11799,2020-01-30
"336","US, FL","US, PA","US, FL-US, PA",11874,2020-01-31
"337","US, FL","US, PA","US, FL-US, PA",11953,2020-02-01
"338","US, FL","US, PA","US, FL-US, PA",12023,2020-02-02
"339","US, FL","US, PA","US, FL-US, PA",12086,2020-02-03
"340","US, FL","US, PA","US, FL-US, PA",12141,2020-02-04
"341","US, FL","US, PA","US, FL-US, PA",12189,2020-02-05
"342","US, FL","US, PA","US, FL-US, PA",12229,2020-02-06
"343","US, FL","US, PA","US, FL-US, PA",12262,2020-02-07
"344","US, FL","US, PA","US, FL-US, PA",12287,2020-02-08
"345","US, FL","US, PA","US, FL-US, PA",12304,2020-02-09
"346","US, FL","US, PA","US, FL-US, PA",12313,2020-02-10
"347","US, FL","US, PA","US, FL-US, PA",12315,2020-02-11
"348","US, FL","US, PA","US, FL-US, PA",12310,2020-02-12
"349","US, FL","US, PA","US, FL-US, PA",12296,2020-02-13
"350","US, FL","US, PA","US, FL-US, PA",12275,2020-02-14
"351","US, FL","US, PA","US, FL-US, PA",12247,2020-02-15
"352","US, FL","US, PA","US, FL-US, PA",12211,2020-02-16
"353","US, FL","US, PA","US, FL-US, PA",12167,2020-02-17
"354","US, FL","US, PA","US, FL-US, PA",12116,2020-02-18
"355","US, FL","US, PA","US, FL-US, PA",12057,2020-02-19
"356","US, FL","US, PA","US, FL-US, PA",11990,2020-02-20
"357","US, FL","US, PA","US, FL-US, PA",11916,2020-02-21
"358","US, FL","US, PA","US, FL-US, PA",11834,2020-02-22
"359","US, FL","US, PA","US, FL-US, PA",11744,2020-02-23
"360","US, FL","US, PA","US, FL-US, PA",11647,2020-02-24
"361","US, FL","US, PA","US, FL-US, PA",11542,2020-02-25
"362","US, FL","US, PA","US, FL-US, PA",11430,2020-02-26
"363","US, FL","US, PA","US, FL-US, PA",11310,2020-02-27
"364","US, FL","US, PA","US, FL-US, PA",11182,2020-02-28
"365","US, FL","US, PA","US, FL-US, PA",11047,2020-02-29
"366","US, FL","US, PA","US, FL-US, PA",10904,2020-03-01
"367","US, FL","US, PA","US, FL-US, PA",10754,2020-03-02
"368","US, FL","US, PA","US, FL-US, PA",10598,2020-03-03
"369","US, FL","US, PA","US, FL-US, PA",10435,2020-03-04
"370","US, FL","US, PA","US, FL-US, PA",10265,2020-03-05
"371","US, FL","US, PA","US, FL-US, PA",10088,2020-03-06
"372","US, FL","US, PA","US, FL-US, PA",9905,2020-03-07
"373","US, FL","US, PA","US, FL-US, PA",9714,2020-03-08
"374","US, FL","US, PA","US, FL-US, PA",9517,2020-03-09
"375","US, FL","US, PA","US, FL-US, PA",9313,2020-03-10
"376","US, FL","US, PA","US, FL-US, PA",9103,2020-03-11
"377","US, FL","US, PA","US, FL-US, PA",8886,2020-03-12
"378","US, FL","US, PA","US, FL-US, PA",8661,2020-03-13
"379","US, FL","US, PA","US, FL-US, PA",8430,2020-03-14
"380","US, FL","US, PA","US, FL-US, PA",8193,2020-03-15
"381","US, FL","US, PA","US, FL-US, PA",7948,2020-03-16
"382","US, FL","US, PA","US, FL-US, PA",7697,2020-03-17
"383","US, FL","US, PA","US, FL-US, PA",7439,2020-03-18
"384","US, FL","US, PA","US, FL-US, PA",7174,2020-03-19
"385","US, FL","US, PA","US, FL-US, PA",6903,2020-03-20
"386","US, FL","US, PA","US, FL-US, PA",6625,2020-03-21
"387","US, FL","US, PA","US, FL-US, PA",6339,2020-03-22
"388","US, FL","US, PA","US, FL-US, PA",6048,2020-03-23
"389","US, FL","US, PA","US, FL-US, PA",5749,2020-03-24
"390","US, FL","US, PA","US, FL-US, PA",5444,2020-03-25
"391","US, FL","US, PA","US, FL-US, PA",5131,2020-03-26
"392","US, FL","US, PA","US, FL-US, PA",4813,2020-03-27
"393","US, FL","US, PA","US, FL-US, PA",4487,2020-03-28
"394","US, FL","US, PA","US, FL-US, PA",4154,2020-03-29
"395","US, FL","US, PA","US, FL-US, PA",3815,2020-03-30
"396","US, FL","US, PA","US, FL-US, PA",3469,2020-03-31
"397","US, FL","US, PA","US, FL-US, PA",3116,2020-04-01
"398","US, FL","US, PA","US, FL-US, PA",2781,2020-04-02
"399","US, FL","US, PA","US, FL-US, PA",2462,2020-04-03
"400","US, FL","US, PA","US, FL-US, PA",2161,2020-04-04
"401","US, FL","US, PA","US, FL-US, PA",1877,2020-04-05
"402","US, FL","US, PA","US, FL-US, PA",1610,2020-04-06
"403","US, FL","US, PA","US, FL-US, PA",1361,2020-04-07
"404","US, FL","US, PA","US, FL-US, PA",1128,2020-04-08
"405","US, FL","US, PA","US, FL-US, PA",913,2020-04-09
"406","US, FL","US, PA","US, FL-US, PA",715,2020-04-10
"407","US, FL","US, PA","US, FL-US, PA",534,2020-04-11
"408","US, FL","US, PA","US, FL-US, PA",370,2020-04-12
"409","US, FL","US, PA","US, FL-US, PA",224,2020-04-13
"410","US, FL","US, PA","US, FL-US, PA",94,2020-04-14
"411","US, FL","US, PA","US, FL-US, PA",0,2020-04-15
"412","US, FL","US, PA","US, FL-US, PA",0,2020-04-16
"413","US, FL","US, PA","US, FL-US, PA",0,2020-04-17
"414","US, FL","US, PA","US, FL-US, PA",0,2020-04-18
"415","US, FL","US, PA","US, FL-US, PA",0,2020-04-19
"416","US, FL","US, PA","US, FL-US, PA",0,2020-04-20
"417","US, FL","US, PA","US, FL-US, PA",0,2020-04-21
"418","US, FL","US, PA","US, FL-US, PA",0,2020-04-22
"419","US, FL","US, PA","US, FL-US, PA",0,2020-04-23
"420","US, FL","US, PA","US, FL-US, PA",0,2020-04-24
"421","US, FL","US, PA","US, FL-US, PA",0,2020-04-25
"422","US, FL","US, PA","US, FL-US, PA",0,2020-04-26
"423","US, FL","US, PA","US, FL-US, PA",0,2020-04-27
"424","US, FL","US, PA","US, FL-US, PA",89,2020-04-28
"425","US, FL","US, PA","US, FL-US, PA",218,2020-04-29
"426","US, FL","US, PA","US, FL-US, PA",363,2020-04-30
"427","US, FL","US, PA","US, FL-US, PA",526,2020-05-01
"428","US, FL","US, PA","US, FL-US, PA",684,2020-05-02
"429","US, FL","US, PA","US, FL-US, PA",838,2020-05-03
"430","US, FL","US, PA","US, FL-US, PA",986,2020-05-04
"431","US, FL","US, PA","US, FL-US, PA",1130,2020-05-05
"432","US, FL","US, PA","US, FL-US, PA",1269,2020-05-06
