"","origin_ID","dest_ID","ID","Prediction","date"
"119","US, IL","US, TN","US, IL-US, TN",22,2020-04-28
"120","US, IL","US, TN","US, IL-US, TN",26,2020-04-29
"121","US, IL","US, TN","US, IL-US, TN",29,2020-04-30
"122","US, IL","US, TN","US, IL-US, TN",33,2020-05-01
"123","US, IL","US, TN","US, IL-US, TN",36,2020-05-02
"124","US, IL","US, TN","US, IL-US, TN",38,2020-05-03
"125","US, IL","US, TN","US, IL-US, TN",40,2020-05-04
"126","US, IL","US, TN","US, IL-US, TN",42,2020-05-05
"127","US, IL","US, TN","US, IL-US, TN",43,2020-05-06
"128","US, IL","US, TN","US, IL-US, TN",43,2020-05-07
"129","US, IL","US, TN","US, IL-US, TN",43,2020-05-08
"130","US, IL","US, TN","US, IL-US, TN",42,2020-05-09
"131","US, IL","US, TN","US, IL-US, TN",41,2020-05-10
"132","US, IL","US, TN","US, IL-US, TN",39,2020-05-11
"133","US, IL","US, TN","US, IL-US, TN",37,2020-05-12
"134","US, IL","US, TN","US, IL-US, TN",34,2020-05-13
"135","US, IL","US, TN","US, IL-US, TN",30,2020-05-14
"136","US, IL","US, TN","US, IL-US, TN",26,2020-05-15
"137","US, IL","US, TN","US, IL-US, TN",21,2020-05-16
"138","US, IL","US, TN","US, IL-US, TN",16,2020-05-17
"139","US, IL","US, TN","US, IL-US, TN",11,2020-05-18
"140","US, IL","US, TN","US, IL-US, TN",4,2020-05-19
"141","US, IL","US, TN","US, IL-US, TN",0,2020-05-20
"142","US, IL","US, TN","US, IL-US, TN",0,2020-05-21
"143","US, IL","US, TN","US, IL-US, TN",0,2020-05-22
"144","US, IL","US, TN","US, IL-US, TN",0,2020-05-23
"145","US, IL","US, TN","US, IL-US, TN",0,2020-05-24
"146","US, IL","US, TN","US, IL-US, TN",0,2020-05-25
"147","US, IL","US, TN","US, IL-US, TN",0,2020-05-26
"148","US, IL","US, TN","US, IL-US, TN",0,2020-05-27
"149","US, IL","US, TN","US, IL-US, TN",0,2020-05-28
"150","US, IL","US, TN","US, IL-US, TN",0,2020-05-29
"151","US, IL","US, TN","US, IL-US, TN",0,2020-05-30
"152","US, IL","US, TN","US, IL-US, TN",0,2020-05-31
"153","US, IL","US, TN","US, IL-US, TN",0,2020-06-01
"154","US, IL","US, TN","US, IL-US, TN",0,2020-06-02
"155","US, IL","US, TN","US, IL-US, TN",0,2020-06-03
"156","US, IL","US, TN","US, IL-US, TN",0,2020-06-04
"157","US, IL","US, TN","US, IL-US, TN",0,2020-06-05
"158","US, IL","US, TN","US, IL-US, TN",0,2020-06-06
"159","US, IL","US, TN","US, IL-US, TN",0,2020-06-07
"160","US, IL","US, TN","US, IL-US, TN",0,2020-06-08
"161","US, IL","US, TN","US, IL-US, TN",0,2020-06-09
"162","US, IL","US, TN","US, IL-US, TN",0,2020-06-10
"163","US, IL","US, TN","US, IL-US, TN",0,2020-06-11
"164","US, IL","US, TN","US, IL-US, TN",0,2020-06-12
"165","US, IL","US, TN","US, IL-US, TN",0,2020-06-13
"166","US, IL","US, TN","US, IL-US, TN",0,2020-06-14
"167","US, IL","US, TN","US, IL-US, TN",0,2020-06-15
"168","US, IL","US, TN","US, IL-US, TN",0,2020-06-16
"169","US, IL","US, TN","US, IL-US, TN",0,2020-06-17
"170","US, IL","US, TN","US, IL-US, TN",0,2020-06-18
"171","US, IL","US, TN","US, IL-US, TN",0,2020-06-19
"172","US, IL","US, TN","US, IL-US, TN",25,2020-06-20
"173","US, IL","US, TN","US, IL-US, TN",54,2020-06-21
"174","US, IL","US, TN","US, IL-US, TN",86,2020-06-22
"175","US, IL","US, TN","US, IL-US, TN",120,2020-06-23
"176","US, IL","US, TN","US, IL-US, TN",155,2020-06-24
"177","US, IL","US, TN","US, IL-US, TN",193,2020-06-25
"178","US, IL","US, TN","US, IL-US, TN",233,2020-06-26
"179","US, IL","US, TN","US, IL-US, TN",275,2020-06-27
"180","US, IL","US, TN","US, IL-US, TN",320,2020-06-28
"181","US, IL","US, TN","US, IL-US, TN",366,2020-06-29
"182","US, IL","US, TN","US, IL-US, TN",415,2020-06-30
"183","US, IL","US, TN","US, IL-US, TN",465,2020-07-01
"184","US, IL","US, TN","US, IL-US, TN",514,2020-07-02
"185","US, IL","US, TN","US, IL-US, TN",562,2020-07-03
"186","US, IL","US, TN","US, IL-US, TN",608,2020-07-04
"187","US, IL","US, TN","US, IL-US, TN",652,2020-07-05
"188","US, IL","US, TN","US, IL-US, TN",695,2020-07-06
"189","US, IL","US, TN","US, IL-US, TN",736,2020-07-07
"190","US, IL","US, TN","US, IL-US, TN",775,2020-07-08
"191","US, IL","US, TN","US, IL-US, TN",813,2020-07-09
"192","US, IL","US, TN","US, IL-US, TN",849,2020-07-10
"193","US, IL","US, TN","US, IL-US, TN",884,2020-07-11
"194","US, IL","US, TN","US, IL-US, TN",917,2020-07-12
"195","US, IL","US, TN","US, IL-US, TN",948,2020-07-13
"196","US, IL","US, TN","US, IL-US, TN",978,2020-07-14
"197","US, IL","US, TN","US, IL-US, TN",1006,2020-07-15
"198","US, IL","US, TN","US, IL-US, TN",1033,2020-07-16
"199","US, IL","US, TN","US, IL-US, TN",1058,2020-07-17
"200","US, IL","US, TN","US, IL-US, TN",1081,2020-07-18
"201","US, IL","US, TN","US, IL-US, TN",1103,2020-07-19
"202","US, IL","US, TN","US, IL-US, TN",1123,2020-07-20
"203","US, IL","US, TN","US, IL-US, TN",1142,2020-07-21
"204","US, IL","US, TN","US, IL-US, TN",1159,2020-07-22
"205","US, IL","US, TN","US, IL-US, TN",1174,2020-07-23
"206","US, IL","US, TN","US, IL-US, TN",1188,2020-07-24
"207","US, IL","US, TN","US, IL-US, TN",1200,2020-07-25
"208","US, IL","US, TN","US, IL-US, TN",1211,2020-07-26
"209","US, IL","US, TN","US, IL-US, TN",1220,2020-07-27
"210","US, IL","US, TN","US, IL-US, TN",1227,2020-07-28
"211","US, IL","US, TN","US, IL-US, TN",1233,2020-07-29
"212","US, IL","US, TN","US, IL-US, TN",1237,2020-07-30
"213","US, IL","US, TN","US, IL-US, TN",1240,2020-07-31
"214","US, IL","US, TN","US, IL-US, TN",1240,2020-08-01
"215","US, IL","US, TN","US, IL-US, TN",1240,2020-08-02
"216","US, IL","US, TN","US, IL-US, TN",1237,2020-08-03
"217","US, IL","US, TN","US, IL-US, TN",1233,2020-08-04
"218","US, IL","US, TN","US, IL-US, TN",1227,2020-08-05
"219","US, IL","US, TN","US, IL-US, TN",1220,2020-08-06
"220","US, IL","US, TN","US, IL-US, TN",1210,2020-08-07
"221","US, IL","US, TN","US, IL-US, TN",1199,2020-08-08
"222","US, IL","US, TN","US, IL-US, TN",1187,2020-08-09
"223","US, IL","US, TN","US, IL-US, TN",1172,2020-08-10
"224","US, IL","US, TN","US, IL-US, TN",1156,2020-08-11
"225","US, IL","US, TN","US, IL-US, TN",1138,2020-08-12
"226","US, IL","US, TN","US, IL-US, TN",1119,2020-08-13
"227","US, IL","US, TN","US, IL-US, TN",1098,2020-08-14
"228","US, IL","US, TN","US, IL-US, TN",1075,2020-08-15
"229","US, IL","US, TN","US, IL-US, TN",1051,2020-08-16
"230","US, IL","US, TN","US, IL-US, TN",1024,2020-08-17
"231","US, IL","US, TN","US, IL-US, TN",996,2020-08-18
"232","US, IL","US, TN","US, IL-US, TN",967,2020-08-19
"233","US, IL","US, TN","US, IL-US, TN",935,2020-08-20
"234","US, IL","US, TN","US, IL-US, TN",902,2020-08-21
"235","US, IL","US, TN","US, IL-US, TN",868,2020-08-22
"236","US, IL","US, TN","US, IL-US, TN",831,2020-08-23
"237","US, IL","US, TN","US, IL-US, TN",793,2020-08-24
"238","US, IL","US, TN","US, IL-US, TN",753,2020-08-25
"239","US, IL","US, TN","US, IL-US, TN",712,2020-08-26
"240","US, IL","US, TN","US, IL-US, TN",669,2020-08-27
"241","US, IL","US, TN","US, IL-US, TN",624,2020-08-28
"242","US, IL","US, TN","US, IL-US, TN",577,2020-08-29
"243","US, IL","US, TN","US, IL-US, TN",529,2020-08-30
"244","US, IL","US, TN","US, IL-US, TN",479,2020-08-31
"245","US, IL","US, TN","US, IL-US, TN",427,2020-09-01
"246","US, IL","US, TN","US, IL-US, TN",378,2020-09-02
"247","US, IL","US, TN","US, IL-US, TN",330,2020-09-03
"248","US, IL","US, TN","US, IL-US, TN",285,2020-09-04
"249","US, IL","US, TN","US, IL-US, TN",242,2020-09-05
"250","US, IL","US, TN","US, IL-US, TN",201,2020-09-06
"251","US, IL","US, TN","US, IL-US, TN",162,2020-09-07
"252","US, IL","US, TN","US, IL-US, TN",126,2020-09-08
"253","US, IL","US, TN","US, IL-US, TN",91,2020-09-09
"254","US, IL","US, TN","US, IL-US, TN",59,2020-09-10
"255","US, IL","US, TN","US, IL-US, TN",29,2020-09-11
"256","US, IL","US, TN","US, IL-US, TN",1,2020-09-12
"257","US, IL","US, TN","US, IL-US, TN",0,2020-09-13
"258","US, IL","US, TN","US, IL-US, TN",0,2020-09-14
"259","US, IL","US, TN","US, IL-US, TN",0,2020-09-15
"260","US, IL","US, TN","US, IL-US, TN",0,2020-09-16
"261","US, IL","US, TN","US, IL-US, TN",0,2020-09-17
"262","US, IL","US, TN","US, IL-US, TN",0,2020-09-18
"263","US, IL","US, TN","US, IL-US, TN",0,2020-09-19
"264","US, IL","US, TN","US, IL-US, TN",0,2020-09-20
"265","US, IL","US, TN","US, IL-US, TN",0,2020-09-21
"266","US, IL","US, TN","US, IL-US, TN",0,2020-09-22
"267","US, IL","US, TN","US, IL-US, TN",0,2020-09-23
"268","US, IL","US, TN","US, IL-US, TN",0,2020-09-24
"269","US, IL","US, TN","US, IL-US, TN",0,2020-09-25
"270","US, IL","US, TN","US, IL-US, TN",0,2020-09-26
"271","US, IL","US, TN","US, IL-US, TN",0,2020-09-27
"272","US, IL","US, TN","US, IL-US, TN",0,2020-09-28
